id,name,name_norm,uic,latitude,longitude,country,time_zone,is_city,is_main_station,is_airport
24440,Tánger Ville-Barco,Tanger Ville-Barco,7199125,35.791287,-5.800201,MA,Africa/Casablanca,FALSE,FALSE,FALSE
24439,Tánger Med-Barco,Tanger Med-Barco,7199124,35.87774,-5.521791,MA,Africa/Casablanca,FALSE,FALSE,FALSE
23875,Ceuta-Barco,Ceuta-Barco,7199126,35.895039,-5.321664,ES,Europe/Madrid,FALSE,FALSE,FALSE
6548,Algeciras,Algeciras,7155020,36.12672,-5.450995,ES,Europe/Madrid,FALSE,FALSE,FALSE
24126,Los Barrios,Los Barrios,7155019,36.173689,-5.460263,ES,Europe/Madrid,FALSE,FALSE,FALSE
6508,San Roque – La Línea,San Roque - La Linea,7155018,36.213718,-5.432298,ES,Europe/Madrid,FALSE,FALSE,FALSE
23686,Almoraima,Almoraima,7155017,36.277326,-5.429763,ES,Europe/Madrid,FALSE,FALSE,FALSE
24045,Jimena de la Frontera,Jimena de la Frontera,7155015,36.424344,-5.434015,ES,Europe/Madrid,FALSE,FALSE,FALSE
23955,Estepona-Bus,Estepona-Bus,7192157,36.430388,-5.127582,ES,Europe/Madrid,FALSE,FALSE,FALSE
24363,San Fernando-Bahía Sur,San Fernando-Bahia Sur,7151406,36.468185,-6.206727,ES,Europe/Madrid,FALSE,FALSE,FALSE
24368,San Pablo de Buceite,San Pablo de Buceite,7155014,36.468221,-5.419281,ES,Europe/Madrid,FALSE,FALSE,FALSE
6681,San Fernando de Cádiz,San Fernando de Cadiz,7151402,36.4758,-6.19444,ES,Europe/Madrid,FALSE,TRUE,FALSE
23799,Cádiz-Cortadura,Cadiz-Cortadura,7151407,36.494316,-6.268142,ES,Europe/Madrid,FALSE,FALSE,FALSE
23800,Cádiz-Estadio,Cadiz-Estadio,7151409,36.502982,-6.272025,ES,Europe/Madrid,FALSE,FALSE,FALSE
24413,Segunda Aguada,Segunda Aguada,7151404,36.513418,-6.276933,ES,Europe/Madrid,FALSE,FALSE,FALSE
24150,Marbella-Bus,Marbella-Bus,7192124,36.519502,-4.892515,ES,Europe/Madrid,FALSE,FALSE,FALSE
24374,San Severiano,San Severiano,7151414,36.521095,-6.280484,ES,Europe/Madrid,FALSE,FALSE,FALSE
6629,Cádiz,Cadiz,7151405,36.527945,-6.286893,ES,Europe/Madrid,FALSE,FALSE,FALSE
24304,Puerto Real,Puerto Real,7151401,36.532772,-6.189396,ES,Europe/Madrid,FALSE,FALSE,FALSE
23997,Gaucin,Gaucin,7155013,36.540323,-5.38728,ES,Europe/Madrid,FALSE,FALSE,FALSE
6647,Fuengirola,Fuengirola,7154516,36.5418,-4.62403,ES,Europe/Madrid,FALSE,FALSE,FALSE
24089,Las Aletas,Las Aletas,7151415,36.544188,-6.19852,ES,Europe/Madrid,FALSE,FALSE,FALSE
24487,Valdelagrana,Valdelagrana,7151417,36.584244,-6.21622,ES,Europe/Madrid,FALSE,FALSE,FALSE
23895,Cortes de la Frontera,Cortes de la Frontera,7155012,36.598636,-5.332814,ES,Europe/Madrid,FALSE,FALSE,FALSE
23764,Benalmádena-Arroyo de la Miel,Benalmadena-Arroyo de la Miel,7154511,36.599023,-4.536747,ES,Europe/Madrid,FALSE,FALSE,FALSE
6592,Puerto de Santa María,Puerto de Santa Maria,7151400,36.604075,-6.217766,ES,Europe/Madrid,FALSE,FALSE,FALSE
6685,Torremolinos,Torremolinos,7154509,36.6225,-4.49931,ES,Europe/Madrid,FALSE,FALSE,FALSE
24046,Jimera de Libar,Jimera de Libar,7155011,36.660743,-5.281405,ES,Europe/Madrid,FALSE,FALSE,FALSE
23644,Málaga Aeropuerto,Malaga Aeropuerto,7154505,36.675646,-4.487032,ES,Europe/Madrid,FALSE,FALSE,TRUE
6591,Jerez de la Frontera,Jerez de la Frontera,7151300,36.6782,-6.125159,ES,Europe/Madrid,FALSE,FALSE,FALSE
21598,Pachino,Pachino,8312445,36.7116,15.0945,IT,Europe/Rome,FALSE,FALSE,FALSE
6570,Málaga-María Zambrano,Malaga-Maria Zambrano,7154413,36.711819,-4.43214,ES,Europe/Madrid,FALSE,TRUE,FALSE
23766,Benaojan-Montejaque,Benaojan-Montejaque,7155010,36.713491,-5.246617,ES,Europe/Madrid,FALSE,FALSE,FALSE
20465,Sampieri,Sampieri,8312419,36.731901,14.744601,IT,Europe/Rome,FALSE,FALSE,FALSE
21612,Marzamemi,Marzamemi,8312444,36.7322,15.1114,IT,Europe/Rome,FALSE,FALSE,FALSE
19824,Pozzallo,Pozzallo,8312420,36.733609,14.847168,IT,Europe/Rome,FALSE,FALSE,FALSE
23840,Cartama,Cartama,7154408,36.73387,-4.608427,ES,Europe/Madrid,FALSE,FALSE,FALSE
6507,Ronda,Ronda,7155007,36.748531,-5.162127,ES,Europe/Madrid,FALSE,FALSE,FALSE
24044,Jerez-Aeropuerto,Jerez-Aeropuerto,7151205,36.751381,-6.066325,ES,Europe/Madrid,FALSE,FALSE,TRUE
24270,Pizarra,Pizarra,7154406,36.764361,-4.712046,ES,Europe/Madrid,FALSE,FALSE,FALSE
19648,Ispica,Ispica,8312421,36.778043,14.914362,IT,Europe/Rome,FALSE,FALSE,FALSE
20294,Scicli,Scicli,8312418,36.790088,14.699187,IT,Europe/Rome,FALSE,FALSE,FALSE
23720,Arriate,Arriate,7155008,36.790592,-5.141164,ES,Europe/Madrid,FALSE,FALSE,FALSE
24345,Roquetas-Bus,Roquetas-Bus,7199116,36.796057,-2.602686,ES,Europe/Madrid,FALSE,FALSE,FALSE
23648,Aguadulce Bus,Aguadulce Bus,7199115,36.81386,-2.573793,ES,Europe/Madrid,FALSE,FALSE,FALSE
19638,Rosolini,Rosolini,8312422,36.81595,14.952836,IT,Europe/Rome,FALSE,FALSE,FALSE
23689,Alora,Alora,7154405,36.819906,-4.698823,ES,Europe/Madrid,FALSE,FALSE,FALSE
21875,San Paolo di Noto,San Paolo di Noto,8312423,36.84027778,15.02388889,IT,Europe/Rome,FALSE,FALSE,FALSE
19790,Modica,Modica,8312417,36.85295,14.754166,IT,Europe/Rome,FALSE,FALSE,FALSE
24418,Setenil,Setenil,7155005,36.863306,-5.12155,ES,Europe/Madrid,FALSE,FALSE,FALSE
24093,Las Mellizas,Las Mellizas,7154404,36.874524,-4.719372,ES,Europe/Madrid,FALSE,FALSE,FALSE
19505,Donnafugata,Donnafugata,8312412,36.882183,14.568817,IT,Europe/Rome,FALSE,FALSE,FALSE
20050,Noto,Noto,8312424,36.882498,15.074307,IT,Europe/Rome,FALSE,FALSE,FALSE
21653,Genisi,Genisi,8312413,36.8825,14.62305556,IT,Europe/Rome,FALSE,FALSE,FALSE
6606,Almería,Almeria,7156312,36.883792,-2.435914,ES,Europe/Madrid,FALSE,FALSE,FALSE
23929,El Chorro,El Chorro,7154403,36.906993,-4.759248,ES,Europe/Madrid,FALSE,FALSE,FALSE
20172,Avola,Avola,8312426,36.907586,15.125762,IT,Europe/Rome,FALSE,FALSE,FALSE
20727,Ragusa,Ragusa,8312414,36.919209,14.725427,IT,Europe/Rome,FALSE,FALSE,FALSE
24099,Lebrija,Lebrija,7151203,36.930059,-6.086667,ES,Europe/Madrid,FALSE,FALSE,FALSE
21641,Ragusa Ibla,Ragusa Ibla,8312416,36.9313,14.7505,IT,Europe/Rome,FALSE,FALSE,FALSE
19185,Comiso,Comiso,8312411,36.947283,14.60054,IT,Europe/Rome,FALSE,FALSE,FALSE
23991,Gador,Gador,7156308,36.951427,-2.488178,ES,Europe/Madrid,FALSE,FALSE,FALSE
20443,Vittoria,Vittoria,8312410,36.958762,14.524959,IT,Europe/Rome,FALSE,FALSE,FALSE
21181,Cassibile,Cassibile,8312427,36.9628,15.1918,IT,Europe/Rome,FALSE,FALSE,FALSE
22241,Fontane Bianche,Fontane Bianche,8312054,36.9691,15.2114,IT,Europe/Rome,FALSE,FALSE,FALSE
24447,Teba,Teba,7155002,36.9945,-4.92394,ES,Europe/Madrid,FALSE,FALSE,FALSE
19383,Acate,Acate,8312409,36.996652,14.42543,IT,Europe/Rome,FALSE,FALSE,FALSE
23680,Almargen-Cañete la Real,Almargen-Canete la Real,7155003,37.001038,-5.020358,ES,Europe/Madrid,FALSE,FALSE,FALSE
22253,Santa Teresa Longarini,Santa Teresa Longarini,8312428,37.00638889,15.24638889,IT,Europe/Rome,FALSE,FALSE,FALSE
21267,Dirillo,Dirillo,8312408,37.0065,14.3916,IT,Europe/Rome,FALSE,FALSE,FALSE
8718,Faro,Faro,9478394,37.019187,-7.940261,PT,Europe/Lisbon,TRUE,FALSE,FALSE
24090,Las Cabezas de San Juan,Las Cabezas de San Juan,7151202,37.020077,-5.946553,ES,Europe/Madrid,FALSE,FALSE,FALSE
6424,Antequera Ciudad,Antequera Ciudad,7105019,37.028276,-4.561063,ES,Europe/Madrid,FALSE,TRUE,FALSE
21475,Gela Lago,Gela Lago,8312429,37.03047968,14.34422851,IT,Europe/Rome,FALSE,FALSE,FALSE
23819,Campillos,Campillos,7155001,37.032042,-4.863802,ES,Europe/Madrid,FALSE,FALSE,FALSE
6622,Bobadilla,Bobadilla,7154400,37.037445,-4.727831,ES,Europe/Madrid,FALSE,FALSE,FALSE
19983,Gela-Anic,Gela-Anic,8312430,37.045013,14.299176,IT,Europe/Rome,FALSE,FALSE,FALSE
22433,Piana del Signore,Piana del Signore,8312394,37.0567,14.3042,IT,Europe/Rome,FALSE,FALSE,FALSE
20532,Siracusa,Siracusa,8312349,37.068907,15.281733,IT,Europe/Rome,FALSE,FALSE,FALSE
6552,Antequera Santa Ana,Antequera Santa Ana,7102003,37.070813,-4.720037,ES,Europe/Madrid,FALSE,FALSE,FALSE
20919,Gela,Gela,8312407,37.072988,14.259255,IT,Europe/Rome,FALSE,FALSE,FALSE
21613,Priolo Soprano,Priolo Soprano,8312393,37.09277778,14.37777778,IT,Europe/Rome,FALSE,FALSE,FALSE
6420,Archidona,Archidona,7105016,37.09654,-4.38869,ES,Europe/Madrid,FALSE,FALSE,FALSE
19556,Licata,Licata,8312400,37.105987,13.938278,IT,Europe/Rome,FALSE,FALSE,FALSE
24001,Gergal,Gergal,7156305,37.108244,-2.590888,ES,Europe/Madrid,FALSE,FALSE,FALSE
8700,Lagos,Lagos,9490464,37.108265,-8.671143,PT,Europe/Lisbon,TRUE,FALSE,FALSE
20262,Targia,Targia,8312353,37.110005,15.244896,IT,Europe/Rome,FALSE,FALSE,FALSE
19922,Falconara,Falconara,8312405,37.113511,14.052468,IT,Europe/Rome,FALSE,FALSE,FALSE
28599,Albufeira,Albufeira,9478063,37.128685,-8.232824,PT,Europe/Lisbon,FALSE,FALSE,FALSE
23987,Fuente de Piedra,Fuente de Piedra,7154301,37.1353,-4.73797,ES,Europe/Madrid,FALSE,FALSE,FALSE
8702,Portimão,Portimao,9490290,37.13856,-8.53775,PT,Europe/Lisbon,TRUE,FALSE,FALSE
20725,Niscemi,Niscemi,8312392,37.144992,14.403505,IT,Europe/Rome,FALSE,FALSE,FALSE
21129,Butera,Butera,8312406,37.1452,14.1718,IT,Europe/Rome,FALSE,FALSE,FALSE
22197,Vituso,Vituso,8312391,37.1484757,14.4395245,IT,Europe/Rome,FALSE,FALSE,FALSE
21571,Sant’Oliva,Sant'Oliva,8312387,37.15777778,13.90138889,IT,Europe/Rome,FALSE,FALSE,FALSE
20916,Priolo-Melilli,Priolo-Melilli,8312347,37.157828,15.197073,IT,Europe/Rome,FALSE,FALSE,FALSE
6416,Loja,Loja,7105012,37.16887,-4.15129,ES,Europe/Madrid,FALSE,FALSE,FALSE
6417,Loja – San Francisco,Loja - San Francisco,7105013,37.174944,-4.149825,ES,Europe/Madrid,FALSE,FALSE,FALSE
28606,Silves,Silves,9490183,37.1756,-8.440466,PT,Europe/Lisbon,FALSE,FALSE,FALSE
20509,Vizzini-Licodia,Vizzini-Licodia,8312273,37.180175,14.725957,IT,Europe/Rome,FALSE,FALSE,FALSE
6585,Utrera,Utrera,7151200,37.183241,-5.790221,ES,Europe/Madrid,FALSE,FALSE,FALSE
6656,Granada,Granada,7105000,37.183906,-3.609061,ES,Europe/Madrid,TRUE,FALSE,FALSE
23976,Fiñana,Finana,7156301,37.184796,-2.839827,ES,Europe/Madrid,FALSE,FALSE,FALSE
22319,Megara-Giannalena,Megara-Giannalena,8312346,37.19305556,15.18305556,IT,Europe/Rome,FALSE,FALSE,FALSE
8703,Vila Real de San António Guad,Vila Real de San Antonio Guad,9478964,37.19979,-7.421566,PT,Europe/Lisbon,FALSE,FALSE,FALSE
20098,Grammichele,Grammichele,8312272,37.205354,14.639544,IT,Europe/Rome,FALSE,FALSE,FALSE
22409,Favarotta,Favarotta,8312386,37.20555556,13.91305556,IT,Europe/Rome,FALSE,FALSE,FALSE
6506,La Roda de Andalucía,La Roda de Andalucia,7154300,37.2079,-4.77525,ES,Europe/Madrid,FALSE,FALSE,FALSE
6572,Ayamonte,Ayamonte,7142107,37.21667,-7.4,ES,Europe/Madrid,FALSE,FALSE,FALSE
6413,Pedrera,Pedrera,7101009,37.222101,-4.894635,ES,Europe/Madrid,FALSE,FALSE,FALSE
19212,Caltagirone,Caltagirone,8312270,37.224843,14.526963,IT,Europe/Rome,FALSE,FALSE,FALSE
6411,Osuna,Osuna,7101007,37.23367,-5.114799,ES,Europe/Madrid,FALSE,FALSE,FALSE
19180,Augusta,Augusta,8312345,37.243387,15.218962,IT,Europe/Rome,FALSE,FALSE,FALSE
21385,Mineo,Mineo,8312275,37.2457,14.757,IT,Europe/Rome,FALSE,FALSE,FALSE
6407,Pinos Puente,Pinos Puente,7105004,37.2511,-3.74967,ES,Europe/Madrid,FALSE,FALSE,FALSE
6560,Huelva,Huelva,7143019,37.252655,-6.950675,ES,Europe/Madrid,FALSE,FALSE,FALSE
19395,Campobello Ravanusa,Campobello Ravanusa,8312385,37.265582,13.94635,IT,Europe/Rome,FALSE,FALSE,FALSE
6406,El Arahal,El Arahal,7101003,37.268404,-5.548744,ES,Europe/Madrid,FALSE,FALSE,FALSE
21843,Brucoli,Brucoli,8312344,37.273,15.1869,IT,Europe/Rome,FALSE,FALSE,FALSE
19625,Militello,Militello,8312276,37.275371,14.779839,IT,Europe/Rome,FALSE,FALSE,FALSE
23917,Dos Hermanas,Dos Hermanas,7151103,37.287255,-5.923369,ES,Europe/Madrid,FALSE,FALSE,FALSE
20298,Scordia,Scordia,8312278,37.290922,14.848031,IT,Europe/Rome,FALSE,FALSE,FALSE
21328,Porto Empedocle,Porto Empedocle,8312214,37.2917,13.5379,IT,Europe/Rome,FALSE,FALSE,FALSE
22202,Tempio Vulcano,Tempio Vulcano,8312217,37.29277778,13.57916667,IT,Europe/Rome,FALSE,FALSE,FALSE
19656,Lentini,Lentini,8312341,37.300963,14.997539,IT,Europe/Rome,FALSE,FALSE,FALSE
21066,Castelluccio Siculo,Castelluccio Siculo,8312354,37.3044922,15.1370951,IT,Europe/Rome,FALSE,FALSE,FALSE
19985,Agnone di Siracusa,Agnone di Siracusa,8312342,37.304676,15.078245,IT,Europe/Rome,FALSE,FALSE,FALSE
20702,Agrigento Centrale,Agrigento Centrale,8312216,37.309063,13.584417,IT,Europe/Rome,FALSE,TRUE,FALSE
24365,San Juan del Puerto,San Juan del Puerto,7143021,37.309557,-6.846984,ES,Europe/Madrid,FALSE,FALSE,FALSE
21538,Fildidonna,Fildidonna,8312277,37.3112,14.8089,IT,Europe/Rome,FALSE,FALSE,FALSE
21651,Agnone Bagni,Agnone Bagni,8312343,37.3133844,15.1017974,IT,Europe/Rome,FALSE,FALSE,FALSE
6652,Guadix,Guadix,7156200,37.3178,-3.127284,ES,Europe/Madrid,FALSE,FALSE,FALSE
21749,Palagonia,Palagonia,8312279,37.3182,14.8925,IT,Europe/Rome,FALSE,FALSE,FALSE
20857,Agrigento Bassa,Agrigento Bassa,8312213,37.319131,13.588031,IT,Europe/Rome,FALSE,FALSE,FALSE
23759,Bellavista (Sevilla),Bellavista (Sevilla),7151111,37.321485,-5.964321,ES,Europe/Madrid,FALSE,FALSE,FALSE
6409,Marchena,Marchena,7101005,37.334322,-5.425466,ES,Europe/Madrid,FALSE,FALSE,FALSE
19657,Lentini Diramazione,Lentini Diramazione,8312340,37.34003,14.981485,IT,Europe/Rome,FALSE,FALSE,FALSE
23765,Benalúa de Guadix,Benalua de Guadix,7156103,37.345487,-3.163537,ES,Europe/Madrid,FALSE,FALSE,FALSE
21758,Delia,Delia,8312384,37.3561084,13.92877579,IT,Europe/Rome,FALSE,FALSE,FALSE
23763,Benacazon,Benacazon,7143005,37.357155,-6.208256,ES,Europe/Madrid,FALSE,FALSE,FALSE
24209,Niebla,Niebla,7143015,37.358341,-6.681097,ES,Europe/Madrid,FALSE,FALSE,FALSE
24301,Puente Genil-Herrera,Puente Genil-Herrera,7102002,37.358647,-4.822092,ES,Europe/Madrid,FALSE,FALSE,FALSE
20933,Canicatti,Canicatti,8312375,37.359924,13.855406,IT,Europe/Rome,FALSE,FALSE,FALSE
24420,Sevilla-Virgen del Roció,Sevilla-Virgen del Rocio,7151110,37.362827,-5.975831,ES,Europe/Madrid,FALSE,FALSE,FALSE
21176,Castrofilippo,Castrofilippo,8312374,37.36388889,13.78055556,IT,Europe/Rome,FALSE,FALSE,FALSE
24003,Gibraleon,Gibraleon,7142020,37.367762,-6.961965,ES,Europe/Madrid,FALSE,FALSE,FALSE
23839,Carrión de los Céspedes,Carrion de los Cespedes,7143008,37.369209,-6.334635,ES,Europe/Madrid,FALSE,FALSE,FALSE
6532,Sevilla San Bernardo,Sevilla San Bernardo,7151100,37.377596,-5.979552,ES,Europe/Madrid,FALSE,FALSE,FALSE
19146,Aragona-Caldare,Aragona-Caldare,8312370,37.381057,13.63686,IT,Europe/Rome,FALSE,FALSE,FALSE
24554,Villarrasa,Villarrasa,7143012,37.386855,-6.598342,ES,Europe/Madrid,FALSE,FALSE,FALSE
24070,La Palma del Condado,La Palma del Condado,7143011,37.390505,-6.554493,ES,Europe/Madrid,FALSE,FALSE,FALSE
24419,Sevilla Santa Justa,Sevilla Santa Justa,7151003,37.391925,-5.975264,ES,Europe/Madrid,FALSE,TRUE,FALSE
24039,Iznalloz,Iznalloz,7157003,37.395125,-3.528364,ES,Europe/Madrid,FALSE,FALSE,FALSE
6505,Puente Genil Estación,Puente Genil Estacion,7154201,37.395966,-4.75308,ES,Europe/Madrid,FALSE,TRUE,FALSE
23841,Casariche,Casariche,7154202,37.396,-4.75293,ES,Europe/Madrid,FALSE,FALSE,FALSE
22473,Passomartino,Passomartino,8312339,37.39638889,15.00944444,IT,Europe/Rome,FALSE,FALSE,FALSE
23949,Escacena,Escacena,7143009,37.397256,-6.39151,ES,Europe/Madrid,FALSE,FALSE,FALSE
20052,Racalmuto,Racalmuto,8312373,37.405903,13.727624,IT,Europe/Rome,FALSE,FALSE,FALSE
20149,Grotte,Grotte,8312372,37.409841,13.702697,IT,Europe/Rome,FALSE,FALSE,FALSE
6569,Águilas,Aguilas,7107004,37.410011,-1.57286,ES,Europe/Madrid,FALSE,FALSE,FALSE
22482,Comitini-Zolfare,Comitini-Zolfare,8312371,37.410042,13.661017,IT,Europe/Rome,FALSE,FALSE,FALSE
21020,Comitini,Comitini,8312212,37.4238,13.653,IT,Europe/Rome,FALSE,FALSE,FALSE
6509,Moreda,Moreda,7156100,37.43075,-3.310987,ES,Europe/Madrid,FALSE,FALSE,FALSE
20444,Serradifalco,Serradifalco,8312383,37.431496,13.882823,IT,Europe/Rome,FALSE,FALSE,FALSE
21325,Portiere Stella,Portiere Stella,8312248,37.4502229,14.8902677,IT,Europe/Rome,FALSE,FALSE,FALSE
21886,San Martino Piana,San Martino Piana,8312252,37.4558,14.9971,IT,Europe/Rome,FALSE,FALSE,FALSE
21446,Motta Sant’Anastasia,Motta Sant'Anastasia,8312250,37.4606,14.937,IT,Europe/Rome,FALSE,FALSE,FALSE
19227,Bicocca,Bicocca,8312338,37.460935,15.044922,IT,Europe/Rome,FALSE,FALSE,FALSE
23762,Belmonte,Belmonte,7142019,37.46188,-6.94753,ES,Europe/Madrid,FALSE,FALSE,FALSE
20815,San Cataldo,San Cataldo,8312382,37.469646,13.997606,IT,Europe/Rome,FALSE,FALSE,FALSE
21669,Gerbini,Gerbini,8312247,37.47194444,14.84555556,IT,Europe/Rome,FALSE,FALSE,FALSE
6519,La Rinconada,La Rinconada,7150703,37.48,-5.94009,ES,Europe/Madrid,FALSE,FALSE,FALSE
19213,Caltanissetta Centrale,Caltanissetta Centrale,8312381,37.488218,14.057385,IT,Europe/Rome,FALSE,FALSE,FALSE
19264,Catania Acquicella,Catania Acquicella,8312337,37.492775,15.074658,IT,Europe/Rome,FALSE,FALSE,FALSE
22368,Ribera,Ribera,8312608,37.50101043,13.26770782,IT,Europe/Rome,FALSE,FALSE,FALSE
22160,Catania,Catania,8312796,37.50141899,15.08813381,IT,Europe/Rome,TRUE,FALSE,FALSE
22235,Sferro,Sferro,8312246,37.50166667,14.79194444,IT,Europe/Rome,FALSE,FALSE,FALSE
19200,Catania Centrale,Catania Centrale,8312332,37.506574,15.10016,IT,Europe/Rome,FALSE,TRUE,FALSE
21894,Sciacca,Sciacca,8312605,37.50972584,13.08021069,IT,Europe/Rome,FALSE,FALSE,FALSE
19529,Campofranco,Campofranco,8312211,37.510043,13.68675,IT,Europe/Rome,FALSE,FALSE,FALSE
23930,El Cobujon,El Cobujon,7142018,37.516282,-6.953066,ES,Europe/Madrid,FALSE,FALSE,FALSE
6603,Aguilar de la Frontera,Aguilar de la Frontera,7154106,37.5245,-4.66082,ES,Europe/Madrid,FALSE,FALSE,FALSE
21691,Imera,Imera,8312236,37.53388889,14.12527778,IT,Europe/Rome,FALSE,FALSE,FALSE
19201,Catania Ognina,Catania Ognina,8312331,37.534233,15.112727,IT,Europe/Rome,FALSE,FALSE,FALSE
19214,Caltanissetta Xirbi,Caltanissetta Xirbi,8312380,37.536283,14.056899,IT,Europe/Rome,FALSE,FALSE,FALSE
22324,Muglia,Muglia,8312245,37.5396258,14.7287719,IT,Europe/Rome,FALSE,FALSE,FALSE
22436,Raddusa-Agira,Raddusa-Agira,8312241,37.5448,14.5189,IT,Europe/Rome,FALSE,FALSE,FALSE
21337,Libertinia,Libertinia,8312242,37.54555556,14.59166667,IT,Europe/Rome,FALSE,FALSE,FALSE
6653,Brenes,Brenes,7150702,37.5463,-5.86677,ES,Europe/Madrid,FALSE,FALSE,FALSE
21082,Cannizzaro,Cannizzaro,8312330,37.547,15.1298,IT,Europe/Rome,FALSE,FALSE,FALSE
21384,Mimiani-San Cataldo,Mimiani-San Cataldo,8312235,37.54722222,13.96388889,IT,Europe/Rome,FALSE,FALSE,FALSE
19230,Catenanuova-Centuripe,Catenanuova-Centuripe,8312244,37.561642,14.688994,IT,Europe/Rome,FALSE,FALSE,FALSE
20860,Dittaino,Dittaino,8312240,37.566154,14.457288,IT,Europe/Rome,FALSE,FALSE,FALSE
20588,Villarosa,Villarosa,8312237,37.567143,14.200637,IT,Europe/Rome,FALSE,FALSE,FALSE
19559,Acquaviva-Casteltermini,Acquaviva-Casteltermini,8312209,37.570415,13.674804,IT,Europe/Rome,FALSE,FALSE,FALSE
21855,Sparagogna,Sparagogna,8312243,37.57138889,14.63194444,IT,Europe/Rome,FALSE,FALSE,FALSE
23828,Cantillana,Cantillana,7150701,37.574406,-5.803085,ES,Europe/Madrid,FALSE,FALSE,FALSE
6504,Montilla,Montilla,7154105,37.5788,-4.63414,ES,Europe/Madrid,FALSE,FALSE,FALSE
23653,Alamedilla-Guadahortuna,Alamedilla-Guadahortuna,7156011,37.5802039,-3.3029375,ES,Europe/Madrid,FALSE,FALSE,FALSE
19976,Enna,Enna,8312238,37.581094,14.289684,IT,Europe/Rome,FALSE,FALSE,FALSE
21846,Selinunte,Selinunte,8312601,37.58362973,12.82353401,IT,Europe/Rome,FALSE,FALSE,FALSE
24131,Los Milanos,Los Milanos,7142016,37.58727,-6.919995,ES,Europe/Madrid,FALSE,FALSE,FALSE
6517,Los Rosales,Los Rosales,7150700,37.589427,-5.7254,ES,Europe/Madrid,FALSE,FALSE,FALSE
19255,Acireale,Acireale,8312328,37.595783,15.161736,IT,Europe/Rome,FALSE,FALSE,FALSE
6564,Cartagena,Cartagena,7161307,37.605023,-0.974763,ES,Europe/Madrid,FALSE,FALSE,FALSE
20111,Leonforte-Pirato,Leonforte-Pirato,8312239,37.606525,14.376124,IT,Europe/Rome,FALSE,FALSE,FALSE
21404,Menfi,Menfi,8312603,37.606639,12.967843,IT,Europe/Rome,FALSE,FALSE,FALSE
24453,Tocina,Tocina,7140122,37.609078,-5.731531,ES,Europe/Madrid,FALSE,FALSE,FALSE
21881,San Nicola di Mazara,San Nicola di Mazara,8312111,37.6192,12.676,IT,Europe/Rome,FALSE,FALSE,FALSE
19949,Marianopoli,Marianopoli,8312234,37.622984,13.89868,IT,Europe/Rome,FALSE,FALSE,FALSE
6441,Alcolea del Rio,Alcolea del Rio,7140121,37.6355,-5.73091,ES,Europe/Madrid,FALSE,FALSE,FALSE
19394,Campobello di Mazara,Campobello di Mazara,8312112,37.63627,12.733175,IT,Europe/Rome,FALSE,FALSE,FALSE
23806,Calañas,Calanas,7142015,37.652136,-6.876271,ES,Europe/Madrid,FALSE,FALSE,FALSE
20019,Mazara del Vallo,Mazara del Vallo,8312110,37.65272,12.594525,IT,Europe/Rome,FALSE,FALSE,FALSE
21116,Cammarata-San Giovanni Gemini,Cammarata-San Giovanni Gemini,8312207,37.6537,13.6736,IT,Europe/Rome,FALSE,FALSE,FALSE
23797,Cabra del Santo Cristo y Alicún,Cabra del Santo Cristo y Alicun,7156009,37.6567,-3.26258,ES,Europe/Madrid,FALSE,FALSE,FALSE
6440,Villanueva del Rio y Minas,Villanueva del Rio y Minas,7140119,37.661125,-5.711467,ES,Europe/Madrid,FALSE,FALSE,FALSE
24121,Lora del Rio,Lora del Rio,7150600,37.661215,-5.531197,ES,Europe/Madrid,FALSE,FALSE,FALSE
21677,Guardia-Mangano-Santa Venerina,Guardia-Mangano-Santa Venerina,8312327,37.66166667,15.16916667,IT,Europe/Rome,FALSE,FALSE,FALSE
20567,Villalba,Villalba,8312233,37.668056,13.885772,IT,Europe/Rome,FALSE,FALSE,FALSE
6410,Lorca Sutullena,Lorca Sutullena,7106006,37.671687,-1.696264,ES,Europe/Madrid,FALSE,FALSE,FALSE
24122,Lorca-San Diego,Lorca-San Diego,7106005,37.680704,-1.684875,ES,Europe/Madrid,FALSE,TRUE,FALSE
21093,Castronovo di Sicilia,Castronovo di Sicilia,8312206,37.6812,13.6429,IT,Europe/Rome,FALSE,FALSE,FALSE
19318,Castelvetrano,Castelvetrano,8312113,37.68367,12.798895,IT,Europe/Rome,FALSE,FALSE,FALSE
20205,Carruba,Carruba,8312326,37.689028,15.191401,IT,Europe/Rome,FALSE,FALSE,FALSE
20408,Vallelunga,Vallelunga,8312232,37.691464,13.846785,IT,Europe/Rome,FALSE,FALSE,FALSE
24068,La Hoya,La Hoya,7106004,37.703635,-1.595432,ES,Europe/Madrid,FALSE,FALSE,FALSE
24263,Peñaflor,Penaflor,7150507,37.707447,-5.341731,ES,Europe/Madrid,FALSE,FALSE,FALSE
20917,Marcatobianco,Marcatobianco,8312230,37.714854,13.721736,IT,Europe/Rome,FALSE,FALSE,FALSE
24030,Huesa,Huesa,7156008,37.7171,-3.18711,ES,Europe/Madrid,FALSE,FALSE,FALSE
20407,Valledolmo,Valledolmo,8312231,37.71755,13.719876,IT,Europe/Rome,FALSE,FALSE,FALSE
22219,Vaccarizzo,Vaccarizzo,8354305,37.71819993,14.10876274,IT,Europe/Rome,FALSE,FALSE,FALSE
